tweet_id,followers,date,message_detail,retweet_count,username,label;;
"1488259440163840001,4,2022-02-01 00:14:35,""RT @NeDiyorumBak: Yaptığı ticari işlerin büyüklüğü, yüksek ticari hacmi ile sürekli olarak düşüş yaşayan ender bir hisse. Binlerce yatırımcıyı mağdur etti. Buna nasıl müdahale edilmez? Lütfen yatırımcıya sahip çıkın 😰 @spkgovtr @RTErdogan #rtalb"",0,alicicekist3431,";;
1488259442969829386,428,2022-02-01 00:14:36,#safkr bugünkü hacim ve yükseliş önemli 👍 https://t.co/hxUj95EiRu https://t.co/m9Ubmu0kvY,0,BistTeknikBakis,;;
1488259445733965824,5,2022-02-01 00:14:37,RT @medyaadami: Erdoğan imzalı belge dedi sahte çıktı  Küfürbaz Lütfü’yle açılış yaptı   Troller deyip masum insanları hedef aldı   Fakirlik edebiyatı yaptığı odanın gecelik fiyatı 102.300 TL çıktı  Senden daha büyük troll mü var be @kilicdarogluk ?  #TrollAmca https://t.co/KfvLwDUbm8,0,mehmet74185,;;
1488259449903108104,68,2022-02-01 00:14:38,duruyu da jımıne(weee) asık ettıgımıze gore hedef dıger bfflerı weee asıgı yapmak,0,js________wltjd,;;
1488259454160224269,208,2022-02-01 00:14:39,RT @AybasOzgur: Belgeselimizin Fragmanı tmm devamı çok yakında Slot YouTube kanalında yayında   “La Casa De Tekel “ https://t.co/3irXrqWYiH,0,ozer_ali,;;
1488259459063468032,72,2022-02-01 00:14:40,RT @investrader_06: Kapanış itibariyle SUPERTREND AL VEREN hisse senetleri: #BRLSM #DIRIT #GMTAS #HURGZ #MARKA #ORMA #RYSAS #SANFM #SRVGY #SUMAS #ULUSE #VKFYO   #borsa #hisse #finans https://t.co/7lKg1n5lFB,0,Semra86940069,;;
1488259461068296194,253,2022-02-01 00:14:40,@kiIIaIImen im so smart,0,BAMBlBUNNY,;;
"1488259469037473793,0,2022-02-01 00:14:42,""RT @AjansMuhbir: Tekel Bayiler Platformu Başkanı Özgür Aybaş, alkol ve sigara fiyatları için çektikleri “La Casa de Tekel” isimli belgeselin fragmanını yayınladı.   https://t.co/hk2VcrKosR"",0,onnumaraaa,";;
1488259478956957699,846,2022-02-01 00:14:44,RT @sarseven: Dr. @ihsansenocak’ı hedef almakta muarızlarımızla (adeta) rekabet edenlerden bazıları şimdi şimdi ikazlarının ne kadar yerinde olduğunu idrak etmeye başlamış gibi görünüyorlar. Kuran ve Sünnet’in gereğini yerine getirmeye çalışan ilim adamlarımızın kıymetlerini bilmeliyiz!,0,the_beratt,;;
"1488259491267284998,12610,2022-02-01 00:14:47,""RT @themarginale: Paylaştığı videoda beni, @medyaadami’nı ve @thelaikyobaz’ı hedef gösteren Kılıçdaroğlu’na en güzel tepkiyi bu hesaplara destek vererek gösterebilirsiniz."",0,abdisuleyman10,";;
1488259495109312513,83,2022-02-01 00:14:48,RT @Yalniz_Kurt5050: Bre ulan soysuz kutpo yazdığım.1 twit göstersene  Bre namussuz alçak intem i ben 32 de yazdim bak hesaba gör namussuz Bak sen namussuzsuzsun çok açık bariz ortada karakterinde yok senin ac dm ni sana bisey soylicem:) https://t.co/gKmwtGKdSH,0,OktayZDEMR5,;;
"1488259499945246720,335,2022-02-01 00:14:49,""RT @Manisa_KHK: """"Adaletin hedef ve gayesi eşitliği sağlamaktır."""" Adalet istiyoruz... BuSuça OrtakOlma"",0,k_ferziye,";;
1488259515426476034,0,2022-02-01 00:14:53,Trabzonspor hakemlere guvendiler bizde hakemleri o zaman ayarlayalim bizde kazanalim kupayi ohoo oayni 2017 bjk gibi onlarda ayni bjkde 2017. De onlarda faul le gozgoz duler 🤣😂🤣😂 #tgrtimza azizyildirim geldigi gun fener bahce batakliktan cikicak #tgrtimza,0,HikmetKaranfil8,;;
1488259513530695688,44,2022-02-01 00:14:53,@SaskinBorsaci Üstadım orcay da da benzer bir söylenti vardı onda da üç tavandan sonra ele verdiler ama şimdi dörde katladı.,0,Virane26361580,;;
"1488259520329654277,22,2022-02-01 00:14:54,""Altında dönüş sinyalleri var ancak trend takibinde kullandığım pmax, 4 saatlikte al vermemiş durumda. Pmax'in de al vermesiyle 1830 seviyeleri hedef olabilir. #XAUUSD #Gold #ALTIN #onsaltın https://t.co/NX6pqRL1Bu"",0,ahmetbozkurtdb,";;
1488259521097211904,846,2022-02-01 00:14:55,RT @ihsansenocak: Enes Kara'nın intiharı üzerinden İslam'ı hedef alanlara İhsan Şenocak'tan tokat! https://t.co/Se1IMqCSMv #akit,0,the_beratt,;;
1488259538369531906,612,2022-02-01 00:14:59,RT @zeynepxaktas: HİSSE BAŞINA KÂRI YÜKSEK 3 OTOMOTİV ŞİRKETİ #FROTO #OTKAR #TTRAK https://t.co/V9gf0znwKq,0,yatirim4334,;;
1488259542521688067,4342,2022-02-01 00:15:00,RT @HalilOzturk60: ÖnceAvrupa Parlementosu milletvekili Kati Piri daha sonrasında PKK uzantılı siteler Daily Sabah yazarı Tülay Demir'i direk resmini kullanarak hedef göstermeye başladı. Köpekler havlamaya başladığına göre Tülay bunların kuyruğuna sağlam bastı demektir..Helal olsun Tülay Demir,0,Yavuz40000,;;
"1488259551740706823,238,2022-02-01 00:15:02,""RT @lisan_ihafi: Kamikaze İHA'ya dönüştürülen hedef uçak Şimşek'in süpersonik hızlara çıkabilen versiyonu için TUSAŞ çalışma başlattı. Şimşek kamikaze görevinin dışında kendini F-4, F-16 gibi gösterip sahte hedef görevi de üstlenebilecek. https://t.co/wpQZnNKhjA"",0,Melekas12,";;
1488259552835510275,1208,2022-02-01 00:15:02,RT @mert_sarikan: #CELHA yarın iş yapacak mı izliyoruz..  #bist100 #XU100 #BORSA #BorsaIstanbul #XU100 #Xu030 #viop30 #viop #BIST30 https://t.co/p2jmjwco7N,0,mert_sarikan,;;
1488259574385762307,242,2022-02-01 00:15:07,RT @ibrahimertuerk: SİZLERİ KINIYORUM;  Şike mücadelemizde kafasını kuma sokup ses çıkaramayan başta @Trabzonspor yönetimleri olmak üzere biat eden bütün camiayı kınıyorum Şımartığınız Fener şimdi siteye karışma hakkını kendinde buluyor ve sana “2010/11 Şampiyonu TRABZONSPOR’dur “ diyemezsin diyor. https://t.co/VJXnNfc8pz,0,FetocuIhsan,;
"1488259577015676934,36445,2022-02-01 00:15:08,""RT @TulayDemir00: 📍Avrupa Parlementosu Milletvekili, önceki dönem Türkiye rapörtörü PKK uşağı @KatiPiri beni hedef göstermiş.  📍Bu twitinden sonra tüm PKK ve sözde Kürdistan sitelerinin hedefi olmuşum.  📍Beni hedef gösterdiklerine göre doğru yoldayım demek ki. Susmak yok❗️#KahrolsunPKK #HDPKK https://t.co/aT2YvcSoG7"",0,GundemFransa,";;
"1488259582808018947,27,2022-02-01 00:15:09,""#asels dostlar alışverişte görsün, öylesine https://t.co/iqLSjMC3ud"",0,zamaneihtiyar,";;
"1488259585060319232,44,2022-02-01 00:15:10,""RT @EfleyEtkinlik0: Merhaba! Gündemde yer almak için atılacak mentionlara en az 20 rt yapalım  🙏 Hedefi mutlaka tamamlayalım  🙏  Bol rt bol fav 🌸  HEDEF: 5000 MENT, 70 RT  Etiketlerimiz";"   LeylaÇaka   EfeTekin   ÜçKuruş #EfLey  EfLey #AslıhanMalbora  AslıhanMalbora #EkinKoç  EkinKoç https://t.co/svBUevuTCV"",0,LaylaLayka,";
1488259587169992711,60,2022-02-01 00:15:10,RT @f52hrn: #OTKAR G 375-430 arası bir hareket etme ihtimali nedir? https://t.co/YWvU1xSS9X,0,horozkentli1979,;;
1488259588168339456,146,2022-02-01 00:15:11,#anele TL haftalık... https://t.co/iwXJu1Bjr9,0,hayalcizici,;;
"1488259599526502408,1629,2022-02-01 00:15:13,""RT @TulayDemir00: 📍Avrupa Parlementosu Milletvekili, önceki dönem Türkiye rapörtörü PKK uşağı @KatiPiri beni hedef göstermiş.  📍Bu twitinden sonra tüm PKK ve sözde Kürdistan sitelerinin hedefi olmuşum.  📍Beni hedef gösterdiklerine göre doğru yoldayım demek ki. Susmak yok❗️#KahrolsunPKK #HDPKK https://t.co/aT2YvcSoG7"",0,ElfudaRTE2,";;
"1488259615007682567,26,2022-02-01 00:15:17,""RT @Analist01: #dohol #bist #XU100 #Xu030 #viop30 3,03 direncimize takıldı üstüne atamaz ise bir tur geri çekilme olabilir 3,03 üstünde ise kısmen rahatlayacaktır. https://t.co/bOjsL6izOp https://t.co/gD64dVE56o"",0,lkay95464165,";;
1488259631570898949,467,2022-02-01 00:15:21,Ocak ayı en çok kazandıranlar. #orcay #krstl #kaplm #kontr #euhol #manas #ısgyo #alark #thyao #cante #vbtyz #agesa #selva #dzgyo https://t.co/yrt7G61VjC,1,yesiltrend80,;;
1488259631759691782,6,2022-02-01 00:15:21,RT @KaaNito_BALCI: #ateks Yarın önemli gün😎 https://t.co/yOd6tI6Cn7,0,BORSACI07,;;
"1488259642044018689,1,2022-02-01 00:15:23,""RT @orhnrck: 👉🏼 DERS 9  BOĞA TUZAĞI NEDİR? BOĞA TUZAĞI NASIL OLUŞUR? BOĞA TUZAĞI NASIL ANLAŞILIR?  (Rt yap, arkadaşlarını yoruma etiketle hediye kazan )  #nft #btc #grt #eth #sol #avax #dot #hot #ftm #zoren #enjsa #cimsa #krdmd #otkar #logo #ardyz #nuhcm #seykm #sxp #rvn #celr #celo #c98 #dot https://t.co/W22DN8kFvH"",0,MustafaZenngiin,";;
"1488259639452053511,26,2022-02-01 00:15:23,""RT @Analist01: #petkm #bist #XU100 #XU30 #viop30 #BİST50 8,98 direncinden ret yedi ve kırmızı destek kanalımızdan tepki alıp yükselmesi gerektiğini düşünüyorum.. https://t.co/8sjrYfdwcx https://t.co/jjmPGzo2o5"",0,lkay95464165,";;
1488259676013793285,599,2022-02-01 00:15:31,RT @TheLaikYobaz: Hesabım Kılıçdaroğlu’nun hedef göstermesi sonucu ılık solcular tarafından yoğun bir saldırı altında.  Sizden isteğim bu tweetin altına nokta dahi olsa yorum yapıp bu tweeti elden ele yaymanız...,0,CumaSolak2023,;;
"1488259683735330817,15,2022-02-01 00:15:33,""@arik19005 İnşallah hocam, çok güzel imar hikayesi de var turgg un."",0,clarence0148,";;
1488259696490393607,15,2022-02-01 00:15:36,RT @arik19005: #TURGG zamanı geliyor 💰💰,0,clarence0148,;;
"1488259701498335233,1,2022-02-01 00:15:38,""RT @orhnrck: 👉🏼DERS 5  DESTEK DİRENÇ ÇİZEREK KANAL OLUŞTURMA, ALIM SATIM YERLERİNİ BELİRLEME.   (Rt yap, arkadaşlarını yoruma etiketle hediye kazan )  #Metaverse #nft #btc #grt #eth #sol #avax #dot #hot #ftm #neo #sxp #vidt #sidus #evt #ela #toaso #vesbe #prkab #dobur #sise #eregl #arclk https://t.co/2GOmUCc7qD"",0,MustafaZenngiin,";;
1488259708184141824,670,2022-02-01 00:15:39,RT @AybasOzgur: Belgeselimizin Fragmanı tmm devamı çok yakında Slot YouTube kanalında yayında   “La Casa De Tekel “ https://t.co/3irXrqWYiH,0,KayaLeyla1,;;
"1488259740794822657,70,2022-02-01 00:15:47,""RT @ovgunaercan: ABD, Komünizmi bölmeyi başararak, “küreselleşme” yalanıyla, bizim gibi hedef ülkelerde  işbirlikçi yönetimleri seçtirip, onlar eliyle ulus devletin ekonomisini tüketime-dışalıma çevirerek, ülkemizi aşırı dış borca sokup, göçürtmüş, içe, dışa karşı korumasız bırakmışlardır.🍁🌿"",0,gezginfilozof_,";;
1488259739465170948,2,2022-02-01 00:15:47,RT @varbihayal: Bu ay sonu itibari ile portföy durumu şu şekilde oldu; #alkim #VESBE #EREGL #FROTO #aksa #sise #HEKTS #ISDMR https://t.co/NVvseCf1lA,0,Murat63773795,;
"1488259746557800453,487,2022-02-01 00:15:48,""RT @sevdakaraca: Musa Çitil'in “hedef gösterme, hakaret, iftira, suç uydurma, huzur bozma, terör örgütü propagandası yapma” suçlamasıyla hakkımda yaptığı ilk suç duyurusu boşa çıkmıştı. 2. kez aynı suçlamalarla gelmiş. Yine aynı karar çıkarsa ne yapacak, bu sefer başka ilden mi başvuru yapacak? https://t.co/QXCbiQlJ0S"",0,abzek_nasko,";;
1488259746528477193,59,2022-02-01 00:15:48,RT @Professeur_08: #mrshl ailesi 231 kapanış yaptık sırada 100 ve 200 günlük emalar var yolumuz açık olsun inşallah. Ytd https://t.co/KzZzaj1Jn6,0,dogemaximalist1,;;
1488259747996479496,1774,2022-02-01 00:15:49,RT @medyaadami: Erdoğan imzalı belge dedi sahte çıktı  Küfürbaz Lütfü’yle açılış yaptı   Troller deyip masum insanları hedef aldı   Fakirlik edebiyatı yaptığı odanın gecelik fiyatı 102.300 TL çıktı  Senden daha büyük troll mü var be @kilicdarogluk ?  #TrollAmca https://t.co/KfvLwDUbm8,0,ercan63,;;
"1488259750009745416,219,2022-02-01 00:15:49,""@BilenHesab #sılvr geçmişte vardı üstad, bıraktık onu... #medtr yorumlayabilir misiniz?"",0,sebemis01,";;
"1488259755693027328,1,2022-02-01 00:15:50,""RT @orhnrck: 👉🏼DERS 6  GRAFİKLERDE, ENSTRÜMANIN HANGİ TREND İLE HAREKET ETTİĞİNİ BELİRLEME. TREND TÜRLERİ. TRENDLER ARASINDAKİ FARKLAR.  (Rt yap, arkadaşlarını yoruma etiketle hediye kazan )  #Metaverse #nft #btc #grt #eth #sol #avax #dot #hot #ftm #neo #sxp #froto #aksa #vesbe #vestl #toaso https://t.co/MNJzMfaZly"",0,MustafaZenngiin,";;
1488259764656222208,59,2022-02-01 00:15:53,RT @cyber61_61: #mrshl günlük görünüm.. https://t.co/6rV27zquVR,0,dogemaximalist1,;;
"1488259765188927491,3,2022-02-01 00:15:53,""RT @KAPHaberler: #tkfen Tekfen İnşaat ve Tesisat A.Ş., Chiyoda Technip Adi Ortaklığı (CTJV) ile North Field East Onshore projesi EPC-1 paketine ait Common Offsites 2 genel işleri için sözleşmeyi imzalamıştır. Projenin sözleşme bedeli mevcut metraja göre yaklaşık 384,4 milyon ABD Doları'dır."",0,Kosanali09,";;
"1488259773770391560,1,2022-02-01 00:15:55,""RT @orhnrck: 👉🏼 DERS 7  GAP NEDİR ? GAP Lİ AÇILIŞ NE DEMEKTİR ?  (Rt yap, arkadaşlarını yoruma etiketle hediye kazan )  #Metaverse #nft #btc #grt #eth #sol #avax #dot #gerel #genil #meta #nugyo #tatgd #tukas #kervt #bimas #sokm #hot #ftm #neo #sxp #vra #wemix #tvk #ltc #dash #mdt #xtz https://t.co/IXfTkVXhX2"",0,MustafaZenngiin,";;
"1488259773908852737,183,2022-02-01 00:15:55,""RT @AjansMuhbir: Tekel Bayiler Platformu Başkanı Özgür Aybaş, alkol ve sigara fiyatları için çektikleri “La Casa de Tekel” isimli belgeselin fragmanını yayınladı.   https://t.co/hk2VcrKosR"",0,eskiaciktribun,";;
1488259796423823367,118,2022-02-01 00:16:00,RT @TheLaikYobaz: Hesabım Kılıçdaroğlu’nun hedef göstermesi sonucu ılık solcular tarafından yoğun bir saldırı altında.  Sizden isteğim bu tweetin altına nokta dahi olsa yorum yapıp bu tweeti elden ele yaymanız...,0,FevziByrktr,;;
1488259798005080069,1588,2022-02-01 00:16:01,RT @AybasOzgur: Belgeselimizin Fragmanı tmm devamı çok yakında Slot YouTube kanalında yayında   “La Casa De Tekel “ https://t.co/3irXrqWYiH,0,cyclefurious,;;
"1488259799376613384,2408,2022-02-01 00:16:01,""RT @TulayDemir00: 📍Avrupa Parlementosu Milletvekili, önceki dönem Türkiye rapörtörü PKK uşağı @KatiPiri beni hedef göstermiş.  📍Bu twitinden sonra tüm PKK ve sözde Kürdistan sitelerinin hedefi olmuşum.  📍Beni hedef gösterdiklerine göre doğru yoldayım demek ki. Susmak yok❗️#KahrolsunPKK #HDPKK https://t.co/aT2YvcSoG7"",0,adnanhazardag,";;
"1488259815872860161,1,2022-02-01 00:16:05,""RT @orhnrck: 👉🏼 DERS 8  AYI TUZAĞI NEDİR ? AYI TUZAĞI NASIL OLUŞUR? AYI TUZAĞINDAN KORUNMAK İÇİN NELERE BAKMAK GEREKİR ?  (Rt yap, arkadaşlarını yoruma etiketle hediye kazan )  #kozal #nft #btc #grt #eth #sol #avhol #dot #hot #ftm #neo #sxp #ceek #raca #blok #doge #shib #sise #floki #arase https://t.co/QMbx3smru5"",0,MustafaZenngiin,";;
1488259820843319296,97,2022-02-01 00:16:06,RT @143all1: Beautiful partner or a smart partner?  ASLI WINNER UMAR RIAZ,0,ahmadzaid1199,;;
"1488259829823160321,229,2022-02-01 00:16:08,""RT @misvakcaps: Kılıçdaroğlu tarafından son seçimde aday gösterilmeyen @erenerdemnet Kemal'in gözüne tekrar girmek için, #ABDninTrolüBayKemal etiketini açtığımız hasebiyle bizi hedef gösterdi! Topyekün saldırılarınızın bizi yıldıracağını mı sanıyorsunuz? https://t.co/YIEkGUYwq7"",0,ahmetkzlarslan3,";;
1488259827809796101,26,2022-02-01 00:16:08,RT @hiakkaya: Tarama Listesi./Tillson2⃣  #gsdde #gadho #gsray #hatek #hekts #ısctr #ısmen #ısyat #ıttfh #karel #katmr #kent #konya #krgyo #lkmnh #maalt #mavi #mndrs #mpark #nugyo #nuhcm #ozgyo #pengd #psdtc #rheag #sekur #seykm #sise #sngyo #sumas #tezol #tire #tmsn #tsgyo #usak  #vkgyo #yaprk https://t.co/xh8bT9Sx6z,0,FedayiUrkun,;;
1488259839683923969,6087,2022-02-01 00:16:10,RT @HalilOzturk60: ÖnceAvrupa Parlementosu milletvekili Kati Piri daha sonrasında PKK uzantılı siteler Daily Sabah yazarı Tülay Demir'i direk resmini kullanarak hedef göstermeye başladı. Köpekler havlamaya başladığına göre Tülay bunların kuyruğuna sağlam bastı demektir..Helal olsun Tülay Demir,0,BosnianTiger414,;;
"1488259841361600515,1438,2022-02-01 00:16:11,""RT @cosarf: “İstanbul’da her eve 3 kere girmek” hedefimizdir.  Her zaman, Her yerde, Herkesle, Temas halinde olarak, Gönüller kazanarak, Şimdiye kadar olduğu gibi, Büyük Türkiye’yi inşa etmek için çalışıyoruz.   Hedef 2023 🇹🇷🇹🇷🇹🇷  @osmannnurika   https://t.co/UqjBKEwsoj"",0,MehmetAliDag28,";;
1488259847816626182,0,2022-02-01 00:16:12,Galiba Ruslar ciddi ukraynaya girecek..avrupada gaz akisinida katar sağlayacak.. Hedef Türkiye idi Ruslar kendileri ustune alındı.. Hedef Rusya Rusya dersen Ruslar da hayırdır der.. Allah böyle planları bozar.. Hoop Avrupa göçe hazır mısın..,0,FareLLmM,;;
1488259880700022796,41,2022-02-01 00:16:20,@TangerineSing VERY SMART DECISION,0,SS_Lilman,;;
1488259882511970309,60,2022-02-01 00:16:21,RT @SrknTstn: Bykemal trol ağı için yeni elaman arayışına girmiş.. Bununla kalmayıp; onlara ekoyu hedef göstermiş 😂😂😂 https://t.co/HOwPoBmbZG,0,amttrk,;
"1488259887171780613,9425,2022-02-01 00:16:22,""RT @zizkilica: #Hekts candır, tarımda heyecandır. 💪 https://t.co/FhU1yE7jLa"",0,altinhisseler,";;
1488259891957538817,413,2022-02-01 00:16:23,Check out my #TEZOL analysis on @TradingView: https://t.co/YpgUGICygi TEZOL G 16.10 ilerleyip diren üstünede kalmasını önemsiyeceğiz.RSI düşen kırılımıda dikkatimi çekti günlükte,1,ukte3434,;;
1488259895350775811,1,2022-02-01 00:16:24,RT @orhnrck: En çok sorulan soru.  Grafiklere hangi periyotta bakalım.  Emeğe saygı lütfen Beğeni & RT yapalım.  #btc #bnb #eth #grt #raca #ceek #mana #turex #quagr #egser #ısdmr #miatk #yeotk #vbtyz #edata #penta #ktskr #algyo #avhol #ersu #sand #ltc #dash #cro #tron #avax #kava #slp https://t.co/gLCBuVaztF,0,MustafaZenngiin,;;
"1488259898077069313,66,2022-02-01 00:16:24,""@aykiricomtr ...Birbiriyle ilişkili,bağlantılı,birbirini tamamlayan,işbirlikçileri eliyle yürütülen küreselci,yayılmacı politikalardır.Hedef,T.C. Devleti'ni yıkmak,Türk ulusunu parçalamak,Türk yurdunu bölmektir."",0,inan_iz,";;
1488259913805619205,81,2022-02-01 00:16:28,RT @fintables: $GRNYO 2021/12 finansal tabloları açıklandı.    Detaylı analiz için: https://t.co/1q3ncv8aMq #GRNYO https://t.co/6XE0MnwGaO,0,AhmetTo00638971,;;
1488259911242838019,97,2022-02-01 00:16:28,RT @143all1: Be smart or attractive?  ASLI WINNER UMAR RIAZ,0,ahmadzaid1199,;;
1488259914757771265,17,2022-02-01 00:16:28,@ibrahimsann Pekgy ile ilgili de bir yorumun var mı dostum bu konuyla alakalı? Aynı şeyler olabilir mi?,0,Serakan10,;;
1488259917924417539,0,2022-02-01 00:16:29,RT @yesiltrend80: Ocak ayı en çok kazandıranlar. #orcay #krstl #kaplm #kontr #euhol #manas #ısgyo #alark #thyao #cante #vbtyz #agesa #selva #dzgyo https://t.co/yrt7G61VjC,0,kilinckaya1991,;;
1488259918650085383,2854,2022-02-01 00:16:29,RT @TunaKaya_YK: Ons Altın #XAUUSD 1780 üzerinde tutundu. 1800 direnç 1830 ilk hedef 1750 ana destek 1850 aşlırsa 2000 $ yolu açılır. https://t.co/Wm7ZgT4L8a,0,dthuseyinyarici,;;
1488259917693734912,127,2022-02-01 00:16:29,RT @Piri_KAPTAN: #KTSKR KÜTAHYA ŞEKER FABRİKASI A.Ş.-31 OCAK 2022 (YENİ ANALİZ.. #SHARK FORMASYON ANALİZ.  Formasyonlar zamanla uyumlu hareket ederler. Detay linkte. 👇 (NOT: Hisse 30.92 ile %-1.65 düşüşte iken paylaşım yapıyorum.)  https://t.co/8rvW5lEUDC,0,ahmetyaltirr,;;
"1488259928401850382,125,2022-02-01 00:16:32,""Ülkü Ocakları Malatya İl Başkanlığı olarak düzenleyeceğimiz ve Genel Merkez sanatçılarımız Ali Kınık, Atilla Yılmaz ve Kaya Kuzucu'nun katılımları ile gerçekleştireceğimiz """"""""MAZİ'DEN ATİ'YE HEDEF GÜÇLÜ TÜRKİYE"""""""" isimli konserimize tüm hemşehrilerimiz davetlidir. https://t.co/ZeAC3E42Kq"",0,omeracun44,";;
"1488259932369604611,1,2022-02-01 00:16:33,""RT @orhnrck: 👉🏼 DERS 10  ALÇALAN ÜÇGEN NEDİR? NASIL OLUŞUR? HANGİ HABERİN ÖNCÜSÜDÜR  (Rt yap, arkadaşlarını yoruma etiketle hediye kazan )  #Metaverse #nft #btc #grt #eth #sol #avax #dot #toaso #hot #ftm #NEON #sxp #rvn #celr #celo #c98 #dot #hot #hnt #ar #vr #pit #ham #hero #heart https://t.co/TbPBRpizuH"",0,MustafaZenngiin,";;
1488259942763032579,42,2022-02-01 00:16:35,makin ppl copy off my work makes me feel so smart like HAHA BITCH I DID IT & U DIDNT,0,kaatakai,;;
1488259945749491722,0,2022-02-01 00:16:36,@halitsari07 Halit hocam altının küresel kriz sebebiyle artışı bisti olumsuz etkiler muhakkak peki #kozal #kozaa bu durumdan nasil etkilenir sizce teşekkurler,0,kadioglu_tunc,;;
"1488259952921751557,178,2022-02-01 00:16:37,""RT @cigdemtoker: """"Kanal İstanbul manzaralı konutları kimler alacak""""  Ürdünlü iş insanının kurduğu Go Smart şirketi, askıya çıkarılan Yenişehir planını müşterilerine """"Allah'a şükürler olsun"""" diye duyurdu.  -Geleceksizlik korkusu  Bugünkü yazı: https://t.co/kzxJ69Bo3N #gazetesozcu @gazetesozcu"",0,fru_frozen,";;
"1488259957082529792,1,2022-02-01 00:16:38,""RT @orhnrck: 👉🏼 DERS 11  YÜKSELEN ÜÇGEN NEDİR ? YÜKSELEN ÜÇGEN NASIL OLUŞUR? HANGİ SİNYALİ VERİR ?  (Rt yap, arkadaşlarını yoruma etiketle hediye kazan )  #eregl #gubrf #eggub #thyao #pgsus  #nft #btc #grt #eth #yesil #nugyo #gerel #otkar #rheag #avod #hatek #arsan #krtek #sol #avax #dot #hot https://t.co/ryg76a76wj"",0,MustafaZenngiin,";;
1488259962711199755,1283,2022-02-01 00:16:40,@Evandiez_ onu demiyoruz hacı stslden fener'e anadoludan çok anlamsız olmuş. stslden gereksiz yani,0,artetallah,;;
1488259962673455109,307,2022-02-01 00:16:40,Gözüne fener tutulmuş tavşan gibiyim kahretsin,0,zanayiyediler,;;
1488259977542262789,210,2022-02-01 00:16:43,RT @medyaadami: Erdoğan imzalı belge dedi sahte çıktı  Küfürbaz Lütfü’yle açılış yaptı   Troller deyip masum insanları hedef aldı   Fakirlik edebiyatı yaptığı odanın gecelik fiyatı 102.300 TL çıktı  Senden daha büyük troll mü var be @kilicdarogluk ?  #TrollAmca https://t.co/KfvLwDUbm8,0,adam_rga,;;
"1488259979387801611,1,2022-02-01 00:16:44,""RT @orhnrck: 👉🏼 DERS 12  SİMETRİK ÜÇGEN FORMASYONU NEDİR ? NASIL OLUŞUR ?  (Rt yap, arkadaşlarını yoruma etiketle hediye kazan )  #Metaverse #nft #pınsu #petun #mgros #sarky #vestl #vesbe #lidfa #dobur #trilc #angen #genil #tuprs #grt #eth #sol #avax #dot #hot #ftm #NEON #sxp #rvn #celr https://t.co/WEwFl3TXZn"",0,MustafaZenngiin,";;
"1488259978880241675,34,2022-02-01 00:16:44,""RT @mehmetyazir: #ardyz  2021/12 tahmini ciro 275 mio tl,net kar 160-170 mio tl. Bugün yatırım ilişkileri ile genel bilgi alışveriş oldu. #Sektör ortalama f/k 15 -25. #değerleme  #ardyz 15-20 tl Temel analiz %100 doğru. Altına imza atıyorum. Piyasa cevap versin ,hisse neden doğru fiyatlanmıyor."",0,Seyrani67886334,";;
"1488259990775336966,3247,2022-02-01 00:16:46,""RT @TulayDemir00: 📍Avrupa Parlementosu Milletvekili, önceki dönem Türkiye rapörtörü PKK uşağı @KatiPiri beni hedef göstermiş.  📍Bu twitinden sonra tüm PKK ve sözde Kürdistan sitelerinin hedefi olmuşum.  📍Beni hedef gösterdiklerine göre doğru yoldayım demek ki. Susmak yok❗️#KahrolsunPKK #HDPKK https://t.co/aT2YvcSoG7"",0,redquenn,";;
"1488259999059124224,318,2022-02-01 00:16:48,""RT @TulayDemir00: 📍Avrupa Parlementosu Milletvekili, önceki dönem Türkiye rapörtörü PKK uşağı @KatiPiri beni hedef göstermiş.  📍Bu twitinden sonra tüm PKK ve sözde Kürdistan sitelerinin hedefi olmuşum.  📍Beni hedef gösterdiklerine göre doğru yoldayım demek ki. Susmak yok❗️#KahrolsunPKK #HDPKK https://t.co/aT2YvcSoG7"",0,Zeliha77317010,";;
1488260008064212994,0,2022-02-01 00:16:51,@BorsadaBirSabah #borsacıselim EGEPO suan yutupta borsacı selım bu hısse analız edıyor hıssesını merak eden ızleyebılır yayına katılıp hıssesını sorabılır nokta atıslarla super bılgılı bır hoca arkadaslar ızleyıp kendınız karar verın,0,SskrBar,;;
"1488260010211741702,148,2022-02-01 00:16:51,""RT @ZehSerEtkinlik: Somera etkinliğimiz başlamıştır. 💥  HEDEF: 5 BİN MENTİON, 200 RT  ZehraBalaban SerdarKılıçaslan #ZehSer ZehSer #DenizBaysal DenizBaysal #ÇağlarErtuğrul ÇağlarErtuğrul https://t.co/2WvFXbIfig"",0,RonakAhmadi4,";;
1488260017279188994,44,2022-02-01 00:16:53,@traderAkin Abi her işine reisi karıştırma nolur. Duygusal yaklaşıp milleti üzme daha fazla.  Oylum ve lidfa da millete sağlam mal girdi. Kusura bakma ama senin yan hesaplar açık açık aldırdı millete. Senin haberin yoksa sorgulaman lazım. Haberin varsa durum vahim. Sana da güvenemiyorsa....,0,TCengizErenn,;;
1488260019183394820,413,2022-02-01 00:16:53,RT @ukte3434: Check out my #TEZOL analysis on @TradingView: https://t.co/YpgUGICygi TEZOL G 16.10 ilerleyip diren üstünede kalmasını önemsiyeceğiz.RSI düşen kırılımıda dikkatimi çekti günlükte,0,ukte3434,;;
